p,M_p,B_plus_C,B_raw,delta_sq,R,n_farey
34183,-34,2230566033.7342820168,2171400440.5790433884,59165593.1552385464,36.7003916429,355155489
34211,-24,1854279772.7092330456,1795013010.5270266533,59266762.1822064295,30.2870098591,355737093
34213,-25,1923353727.4402120113,1864074908.0880327225,59278819.3521792069,31.4458845243,355782703
34217,-26,1979665180.9708707333,1920378420.5085906982,59286760.4622801021,32.3913535760,355865509
34231,-26,1910996255.1836283207,1851651780.3755867481,59344474.8080415577,31.2017552833,356154697
34253,-22,1813664901.6481659412,1754272700.9840760231,59392200.6640898362,29.5370887317,356614521
34259,-24,1886850157.7897059917,1827438566.6879026890,59411591.1018032953,30.7589568432,356735529
34261,-25,1939151586.9103226662,1879716227.6922965050,59435359.2180261761,31.6262280976,356778907
34267,-27,2002797634.1117110252,1943349455.2891480923,59448178.8225630298,32.6898063789,356901823
34273,-25,1957782875.6579768658,1898281313.6626453400,59501561.9953316078,31.9030501050,357030397
34283,-25,2000736188.0661993027,1941228753.2370786667,59507434.8291207403,32.6216170939,357239377
34297,-23,1901310301.9775443077,1841752187.2381846905,59558114.7393595204,30.9236146124,357528219
34301,-25,2001731289.0277168751,1942144968.7925758362,59586320.2351409644,32.5938061140,357611887
34303,-27,2080064443.5601279736,2020495944.5104572773,59568499.0496708080,33.9188661246,357657619
34313,-27,2083794078.9497802258,2024189193.2272319794,59604885.7225482613,33.9601220385,357865317
34319,-27,2099890102.5146512985,2040284625.5693843365,59605476.9452669993,34.2298179653,357991275
34327,-28,2130497859.0210962296,2070834633.4540224075,59663225.5670738742,34.7087274242,358157255
34337,-28,2153192544.3663482666,2093491483.3190915585,59701061.0472566634,35.0662357854,358364175
34351,-24,1988634894.3467826843,1928885922.1816675663,59748972.1651150510,32.2831649196,358657511
34361,-28,2164366431.2131428719,2104587941.5842232704,59778489.6289196685,35.2064422278,358865397
34367,-26,2107345859.8438358307,2047561064.9850137234,59784794.8588221595,34.2488599287,358990083
34369,-27,2168509721.2612028122,2108690921.0456123352,59818800.2155905142,35.2513075061,359035841
34381,-24,2087192340.0768635273,2027317563.7181344032,59874776.3587291539,33.8592924602,359284717
34403,-23,2010556815.3872141838,1950628723.9996874332,59928091.3875268549,32.5494885426,359746583
34421,-17,1744675478.4800028801,1684688633.8742182255,59986844.6057845727,28.0843015655,360119361
34429,-18,1731402811.9035642147,1671380558.0609421730,60022253.8426220194,27.8460146206,360291185
34439,-21,1861886480.3247213364,1801857962.7751655579,60028517.5495557562,30.0166993344,360500297
34457,-22,1909955498.5841536522,1849838854.8552622795,60116643.7288913578,30.7708271805,360873087
34469,-24,2027694533.0350484848,1967540873.7994377613,60153659.2356106490,32.7085816358,361123285
34471,-25,2082779336.1541557312,2022608748.2233240604,60170587.9308317229,33.6145751235,361166921
34483,-23,2038171679.7164335251,1977959881.7987904549,60211797.9176430479,32.8500385340,361419337
34487,-25,2140121569.2446043491,2079909842.5585098267,60211726.6860945225,34.5432685132,361503163
34499,-27,2150948023.9014101028,2090700533.0808191299,60247490.8205912039,34.7018689842,361755169
34501,-28,2211945580.9596414566,2151663618.0206851959,60281962.9389561713,35.6933237260,361798467
34511,-29,2232088953.0501775742,2171778409.2542715073,60310543.7959061638,36.0099291527,362004507
34513,-30,2294342513.0489850044,2234026323.4212489128,60316189.6277362704,37.0385851164,362050505
34519,-28,2230207096.2655301094,2169876309.5381512642,60330786.7273787260,35.9663188107,362176253
34537,-33,2459589044.1826429367,2399193224.2208299637,60395819.9618128985,39.7244912932,362550999
34543,-35,2512641665.0858798027,2452220431.3260974884,60421233.7597821802,40.5854081212,362677659
34549,-36,2553248960.6672301292,2492810143.5442752838,60438817.1229547933,41.2451841748,362805973
34583,-33,2412663299.7819185257,2352117661.2668032646,60545638.5151154846,38.8486721579,363518939
34589,-32,2376658552.6133456230,2316094816.8962769508,60563735.7170688733,38.2422713770,363645609
34591,-32,2421179817.1658205986,2360600662.1295862198,60579155.0362344831,38.9672101025,363689413
34603,-30,2364716454.4995670319,2304091034.8416728973,60625419.6578942835,38.0053622366,363937577
34607,-31,2451707276.2503781319,2391084333.7233223915,60622942.5270556882,39.4419048969,364021931
34613,-33,2530773845.0963397026,2470118380.3598856926,60655464.7364540324,40.7237565666,364152961
34631,-32,2427670005.8929557800,2366964310.3934302330,60705695.4995256215,38.9908111738,364526573
34649,-30,2396910746.7616252899,2336153739.8520894051,60757006.9095357284,38.4507706795,364906635
34651,-31,2460712106.9731612206,2399880769.6142764091,60831337.3588847443,39.4513892643,364948483
34667,-28,2387224282.4311885834,2326378926.2599549294,60845356.1712337434,38.2342889031,365284663
34673,-28,2386793207.7653403282,2325915102.4046459198,60878105.3606944531,38.2061019906,365412161
34679,-31,2473916362.3565301895,2413037247.7323913574,60879114.6241388544,39.6365364810,365539613
34687,-32,2504969850.3649377823,2444050921.5150427818,60918928.8498950824,40.1197290835,365705083
34693,-34,2569042979.7192654610,2508094198.5238366127,60948781.1954286322,41.1508507526,365837257
34703,-35,2633267835.7902112007,2572303259.1381602287,60964576.6520508975,42.1934080477,366047439
34721,-37,2632539626.9402227402,2571485706.6251845360,61053920.3150383756,42.1182733780,366424587
34729,-38,2670739376.7845854759,2609669530.3830041885,61069846.4015814513,42.7325379734,366593799
34739,-35,2601362125.3090062141,2540277278.7384548187,61084846.5705513284,41.5860466442,366806355
34747,-38,2701118436.0241742134,2639998638.6568727493,61119797.3673013374,43.1938382058,366975425
34757,-37,2678037279.3823060989,2616876849.4633874893,61160429.9189185500,42.7870904919,367183887
34759,-38,2745798439.1663117409,2684629073.4362258911,61169365.7300856858,43.8884569325,367230223
34763,-37,2737598254.0731282234,2676400199.6050310135,61198054.4680973738,43.7334196792,367314313
34781,-36,2692327846.3180565834,2631077411.3476762772,61250434.9703802839,42.9560608446,367693155
34807,-32,2394343838.0315470695,2333008728.9349479675,61335109.0965990871,38.0370845230,368241475
34819,-29,2291671376.6808080673,2230292033.4180774689,61379343.2627306953,36.3361990348,368496901
34841,-25,2103223611.0588016510,2041747565.4506511688,61476045.6081505641,33.2120835889,368959437
34843,-27,2184346331.6588840485,2122879506.7766203880,61466824.8822636157,34.5369963528,369005889
34847,-26,2205527872.0228786469,2144062065.9338684082,61465806.0890103355,34.8821922685,369089171
34849,-27,2268354380.1524758339,2206849204.7088174820,61505175.4436581805,35.8807074167,369134577
34871,-25,2205690043.8424496651,2144119303.2373292446,61570740.6051203236,34.8236724484,369595935
34877,-24,2172522086.9553341866,2110936398.0587074757,61585688.8966265246,34.2764112228,369726229
34883,-25,2196808948.2128348351,2135217448.6109712124,61591499.6018636152,34.6674047947,369853909
34897,-26,2248084247.3648133278,2186417174.7628116608,61667072.6020017564,35.4551802527,370147477
34913,-24,2140569153.1391053200,2078851220.7475917339,61717932.3915135786,33.6830989016,370491537
34919,-24,2154000627.0885357857,2092283171.9695363045,61717455.1189992726,33.9009955601,370616433
34939,-21,1969604594.2816119194,1907792190.3289058208,61812403.9527060986,30.8642289950,371039673
34949,-23,2067731814.4012937546,2005898569.6324205399,61833244.7688733190,32.4404545990,371254409
34961,-21,2001450193.3926661015,1939553061.6766531467,61897131.7160128504,31.3351040332,371506017
34963,-23,2083551064.8926846981,2021660180.8966550827,61890883.9960295781,32.6649104095,371552629
34981,-20,1970427672.1703996658,1908454557.7011032104,61973114.4692963734,30.7948789414,371932217
35023,-12,1546260742.2746071815,1484162360.5954403877,62098381.6791669056,23.9001777577,372825331
35027,-14,1649464645.5198750496,1587355879.8570790291,62108765.6627961323,25.5576787418,372912053
35051,-10,1424660201.9349942207,1362455764.1342930794,62204437.8007011637,21.9028707968,373422229
35053,-11,1477396124.0356941223,1415181151.2991030216,62214972.7365910560,22.7466329896,373468367
35059,-13,1525747178.8269059658,1463521408.6595323086,62225770.1673736945,23.5195386851,373595699
35069,-12,1498396922.2044401169,1436133668.2541956902,62263253.9502444193,23.0655093838,373808349
35081,-11,1447635839.7375988960,1385321320.2154159546,62314519.5221830234,22.2311161321,374060719
35083,-12,1516261441.9354379177,1453940077.6621201038,62321364.2733178362,23.3297215909,374107487
35089,-14,1585761272.6879589558,1523409533.4477477074,62351739.2402112857,24.4325106567,374236513
35099,-12,1524996923.0840990543,1462647287.2042591572,62349635.8798399344,23.4587943709,374448465
35107,-10,1438085154.6231153011,1375685786.6818919182,62399367.9412234202,22.0464698934,374616561
35111,-12,1554601006.3496963978,1492207140.4729695320,62393865.8767268658,23.9159269826,374705499
35117,-16,1726555610.0185301304,1664107063.3872237206,62448546.6313063875,26.6476507966,374833909
35129,-20,1945876976.2901895046,1883388060.4564168453,62488915.8337727487,30.1395541165,375087589
35141,-17,1822175412.1767723560,1759638633.7232346535,62536778.4535377622,28.1376603854,375341501
35149,-16,1746411836.4994735718,1683860989.8952989578,62550846.6041746363,26.9198752904,375515485
35153,-16,1763003250.3837220669,1700438545.7910764217,62564704.5926456973,27.1788791598,375603249
35159,-16,1787672955.6641702652,1725102865.2786092758,62570090.3855610266,27.5707267586,375731311
35171,-20,1951554164.6071119308,1888926622.1775779724,62627542.4295340702,30.1612764752,375983345
35201,-17,1725882268.5413494110,1663122412.8252553940,62759855.7160941139,26.4997806934,376628013
35221,-18,1704670252.8809881210,1641855755.8176481724,62814497.0633400232,26.1381660696,377054329
35227,-21,1814198804.2980852127,1751365531.3601484299,62833272.9379367009,27.8732182723,377181517
35251,-16,1556579908.6603949070,1493660051.8095281124,62919856.8508668616,23.7390885257,377697625
35257,-17,1629383776.8005890846,1566436851.8448297977,62946924.9557593018,24.8850416910,377825445
35267,-15,1537588144.9615130424,1474607284.8844058514,62980860.0771070793,23.4135780788,378038973
35279,-18,1585761649.8105933666,1522783905.7198028564,62977744.0907904878,24.1797150359,378298039
35281,-19,1650599134.3683929443,1587537564.4445071220,63061569.9238858745,25.1744060029,378341381
35291,-21,1707731405.7626910210,1644677431.0267748833,63053974.7359161675,26.0836440195,378555285
35311,-23,1672163527.8984305859,1609028464.4831326008,63135063.4152980000,25.4854969243,378981971
35317,-25,1786235493.9329037666,1723075547.1525979042,63159946.7803059220,27.2811431135,379111529
35323,-26,1867756299.5994009972,1804575264.5338532925,63181035.0655477270,28.5619769075,379239479
35327,-28,1948105415.1384685040,1884920485.2660541534,63184929.8724143356,29.8318046577,379327789
35339,-27,1908176727.8852918148,1844966909.4626452923,63209818.4226464331,29.1879798978,379587239
35353,-25,1814394832.6440312862,1751103885.8307240009,63290946.8133071810,27.6675255151,379887017
35363,-24,1743062113.6049776077,1679748255.4767282009,63313858.1282495260,26.5304990903,380103749
35381,-25,1746694148.1938564777,1683299546.1798319817,63394602.0140245110,26.5527267733,380486473
35393,-26,1713843080.1921880245,1650404442.1869485378,63438638.0052393973,26.0157609634,380748857
35401,-27,1772077905.4574077129,1708604497.2171137333,63473408.2402939722,26.9184300101,380916009
35407,-29,1882911030.1905772686,1819426917.3632843494,63484112.8272928596,28.6595627840,381047101
35419,-27,1753546170.3173789978,1690047551.0690567493,63498619.2483222038,26.6155007947,381309089
35423,-28,1815389448.9708228111,1751876620.4480049610,63512828.5228177607,27.5830357613,381396103
35437,-27,1848910139.1766610146,1785332859.2239801884,63577279.9526807368,28.0813029521,381693565
35447,-27,1874410967.5617859364,1810802857.2714812756,63608110.2903047130,28.4681127769,381908413
35449,-28,1933373383.9801225662,1869736808.7650911808,63636575.2150313333,29.3814807357,381953939
35461,-28,1954873186.3911776543,1891196136.3565242290,63677050.0346534550,29.6998076281,382213127
35491,-24,1721891902.4972708225,1658102430.8253390789,63789471.6719316766,25.9933557587,382856767
35507,-21,1646547414.4323556423,1582726171.2178568840,63821243.2144987881,24.7993629002,383202255
35509,-22,1701446901.5413355827,1637601408.8768937588,63845492.6644417793,25.6494443153,383248481
35521,-16,1498496748.6483187675,1434589634.6042020321,63907114.0441166461,22.4480428519,383503425
35527,-15,1512870120.2007038593,1448956038.1083955765,63914082.0923082158,22.6703723291,383632685
35531,-18,1628627350.8884603977,1564717628.2495121956,63909722.6389481276,24.4832486144,383719331
35533,-19,1692237749.4243199825,1628290849.5062160492,63946899.9181040376,25.4631710308,383764797
35537,-20,1752250235.5914847851,1688297245.6625356674,63952989.9289491177,26.3990354093,383853537
35543,-22,1837714806.6084284782,1773751900.4011178017,63962906.2073106617,27.7309460369,383983453
35569,-25,1873572789.0615608692,1809486561.8316957951,64086227.2298651636,28.2351862490,384541785
35573,-28,1988642443.3928701878,1924584636.4147315025,64057806.9781387225,30.0444977311,384632601
35591,-26,1867920693.7777645588,1803788423.4665081501,64132270.3112563565,28.1260653133,385016023
35593,-27,1937932458.1723637581,1873785194.5023298264,64147263.6700338349,29.2106800399,385063469
35597,-28,2008457301.6797537804,1944298772.5689167976,64158529.1108368710,30.3046032930,385147333
35603,-27,1974271196.6191139221,1910098297.9107146263,64172898.7083993182,29.7648748359,385282265
35617,-24,1863735793.9478611946,1799481461.7674000263,64254332.1804610565,28.0056052363,385582393
35671,-23,1625304352.4393804073,1560869643.6691915989,64434708.7701888531,24.2240505693,386752587
35677,-22,1614969680.3479347229,1550517492.7282626629,64452187.6196720153,24.0568636999,386880845
35729,-15,1113281932.4554359913,1048646813.9866508245,64635118.4687852263,16.2241029154,388007555
35731,-16,1171682358.8496949673,1107025554.2580580711,64656804.5916368142,17.1215630165,388052787
35747,-21,1285146772.4202227592,1220453999.9991257191,64692772.4210969508,18.8653840966,388401917
35753,-22,1342709305.4509687424,1277985229.1403732300,64724076.3105956316,19.7451288916,388531859
35759,-22,1393575669.2385437489,1328844117.7486481667,64731551.4898955896,20.5285380493,388662891
35771,-19,1270276154.9978706837,1205486120.3312389851,64790034.6666316614,18.6060422183,388921965
35797,-16,1124486543.7696878910,1059606747.4107854366,64879796.3589024097,16.3318445321,389484789
35801,-17,1174790241.2643737793,1109898849.4151129723,64891391.8492608070,17.1039458052,389574025
35803,-18,1239059763.3441247940,1174138089.2398624420,64921674.1042623520,18.0854561353,389620193
35809,-18,1219809910.0387804508,1154876444.0535295010,64933465.9852510616,17.7855351864,389753261
